BaseID	Medical care	Hotel	Business affairs	Life service	Transportation hub	Culture	Sports	Residence	Entertainment and leisure	Scenic spot	Government	Factory	Shopping	Restaurant	Education	Landmark	Other
7639	0	0	0	3	0	0	1	5	2	0	0	0	13	2	0	0	0
7640	0	10	4	5	0	0	0	33	0	0	0	0	2	4	0	0	3
7641	2	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0
7642	0	2	29	4	2	0	0	8	3	0	0	0	75	29	0	0	0
7643	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
7644	0	2	0	1	0	0	0	14	0	0	4	0	16	19	0	0	0
7645	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
7646	0	7	16	3	3	0	2	8	4	0	4	0	40	57	0	0	0
7647	0	0	0	1	0	0	0	8	0	2	0	0	1	11	0	0	1
7648	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
7649	2	0	11	1	0	0	7	27	0	0	7	2	2	5	2	0	0
7650	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0
7651	0	0	0	0	0	2	0	0	0	4	0	0	2	0	0	0	0
7652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7653	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0
7654	0	0	4	1	0	0	0	0	2	6	8	0	1	4	0	0	0
7655	0	0	4	4	0	0	0	0	8	2	2	0	81	80	0	0	0
7656	3	8	24	20	0	3	4	38	12	3	4	1	23	34	35	0	1
7657	0	2	19	5	0	0	4	6	2	10	3	0	14	17	1	0	0
7658	0	0	6	1	0	0	0	4	0	0	4	2	0	0	10	0	0
7659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
7660	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0
7661	0	3	4	1	0	4	6	0	0	2	0	0	0	10	0	0	0
7662	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
7663	4	0	17	11	0	0	0	0	0	2	0	0	2	6	1	0	0
7664	0	0	0	0	0	0	0	4	0	0	2	0	1	0	0	0	0
7665	0	4	2	0	0	0	0	4	0	0	0	0	5	11	0	0	0
7666	0	2	7	1	0	0	0	12	0	0	0	0	6	19	0	0	0
7667	0	2	8	4	0	2	0	8	0	0	12	0	0	6	0	0	0
7668	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
7669	0	0	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0
7670	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7671	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
7672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7673	0	7	2	5	0	2	0	2	0	0	1	0	7	24	0	0	0
7674	0	0	16	0	0	2	0	0	0	2	0	0	2	25	0	0	0
7675	0	3	0	0	0	2	0	0	0	2	0	0	0	13	0	0	2
7676	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0
7677	0	0	19	4	0	0	2	14	0	0	9	0	2	1	0	0	1
7678	0	0	0	8	2	0	0	20	2	2	0	0	21	21	2	0	0
7679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7680	0	8	25	3	0	2	2	2	4	0	14	0	2	10	0	0	4
7681	0	0	10	3	1	0	4	4	1	0	0	0	5	11	0	0	1
7682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7683	0	0	8	0	0	0	0	0	0	0	0	0	17	1	0	0	0
7684	0	0	0	1	0	0	0	0	1	0	2	0	2	2	0	0	0
7685	0	2	8	1	0	0	0	5	0	4	8	0	2	4	2	0	0
7686	2	6	6	2	0	6	0	18	8	28	6	0	112	52	4	0	0
7687	1	17	34	19	0	4	1	20	10	1	8	1	56	91	11	0	6
7688	0	0	18	4	3	0	2	0	8	0	0	0	2	8	0	0	4
7689	0	0	54	2	0	0	0	0	0	0	4	4	2	2	0	0	13
7690	0	0	25	0	0	0	0	0	0	0	2	2	0	1	0	6	5
7691	0	0	4	0	0	0	1	16	0	0	0	0	0	0	0	0	3
7692	1	5	3	0	0	2	0	14	0	0	1	0	2	1	1	0	1
7693	2	0	8	0	2	0	0	10	0	2	2	0	2	0	0	0	4
7694	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0
7695	1	0	12	13	0	0	0	59	0	8	14	0	15	22	4	0	2
7696	0	2	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0
7697	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
7698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7700	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
7701	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7702	4	10	17	2	0	2	4	34	0	0	12	0	10	5	4	0	6
7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7705	0	4	15	8	0	0	1	19	1	2	8	2	17	18	0	0	1
7706	1	8	20	6	0	0	2	34	4	2	8	2	22	9	6	0	2
7707	0	0	8	1	0	6	2	29	0	0	2	0	4	7	4	0	0
7708	4	0	73	18	0	0	1	13	1	3	4	0	97	26	2	0	2
7709	0	0	10	3	0	0	0	8	0	0	0	4	7	13	0	0	2
7710	0	0	12	0	0	0	1	2	1	0	2	5	1	4	0	0	2
7711	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7712	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
7713	1	4	0	0	0	1	0	4	0	1	0	0	2	2	2	0	0
7714	0	0	4	0	1	0	1	2	0	0	1	0	0	0	1	0	1
7715	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7716	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2
7717	0	0	8	0	0	0	0	0	0	0	2	0	2	0	0	0	0
7718	0	0	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0
7719	2	1	21	1	0	0	1	3	0	0	2	0	3	1	0	0	0
7720	0	1	1	1	0	0	0	0	1	0	0	0	0	3	0	0	1
7721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7722	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	2
7723	2	9	72	11	0	14	1	4	4	61	4	0	36	71	2	0	3
7724	0	0	8	0	0	0	2	8	0	0	0	0	0	0	0	0	0
7725	2	0	37	1	0	2	4	4	0	0	2	0	7	10	0	0	0
7726	0	0	6	0	0	0	0	0	0	0	2	2	0	0	0	0	0
7727	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7728	1	1	45	4	0	2	9	217	1	2	9	16	25	20	9	0	10
7729	0	0	2	0	1	1	2	24	0	0	5	0	1	0	1	0	4
7730	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
7731	0	0	2	0	0	0	0	8	0	0	0	0	4	0	0	1	1
7732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7733	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2
7734	0	5	4	0	1	0	0	8	0	0	0	0	1	0	0	0	1
7735	0	0	4	0	0	0	0	1	0	0	3	2	0	0	2	0	1
7736	1	3	43	0	0	0	0	2	0	0	3	6	2	0	0	0	4
7737	0	0	16	0	0	0	0	0	0	0	0	6	0	0	0	0	3
7738	0	2	42	7	0	0	0	0	0	0	8	7	2	3	1	0	15
7739	0	2	4	1	0	0	0	2	0	0	0	0	26	4	0	0	4
7740	0	0	14	1	0	0	0	0	0	0	2	0	0	1	0	0	0
7741	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
7742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7744	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
7745	0	0	1	0	0	0	0	1	1	0	5	0	0	0	5	0	2
7746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7747	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
7748	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	1
7749	0	3	15	0	0	0	8	27	0	7	1	0	14	11	1	2	3
7750	0	2	5	4	0	7	0	8	4	0	2	0	7	6	1	0	2
7751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
7752	0	2	4	0	0	0	0	2	0	0	0	0	2	4	2	0	0
7753	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7754	0	1	55	0	0	0	0	2	0	0	3	6	2	0	0	3	8
7755	1	1	5	2	0	1	0	7	3	0	5	0	2	11	3	1	3
7756	0	0	46	3	0	0	0	0	0	0	6	5	1	0	0	1	4
7757	2	1	40	2	2	0	0	0	0	0	0	8	4	1	0	10	8
7758	0	0	5	0	1	0	0	1	0	0	1	2	0	0	0	9	1
7759	0	0	13	0	1	0	0	0	0	0	0	1	2	0	0	6	3
7760	1	2	37	2	1	0	0	6	0	1	4	9	13	0	1	5	7
7761	3	0	10	0	2	0	0	2	0	0	2	6	0	0	0	20	10
7762	0	0	5	0	2	0	0	0	0	0	0	1	1	0	0	11	0
7763	0	0	102	3	0	1	0	1	0	2	1	20	4	0	1	14	14
7764	1	0	94	4	0	0	0	4	0	1	4	12	3	1	0	14	7
7765	0	1	101	3	0	1	0	3	0	0	1	12	9	3	0	0	18
7766	0	0	3	0	0	0	0	2	0	0	0	1	0	0	0	2	0
7767	0	0	3	1	0	0	0	0	0	10	0	2	0	0	0	0	0
7768	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	1
7769	2	0	82	3	3	0	0	6	1	0	2	19	0	0	0	13	9
7770	0	0	6	0	0	0	0	0	0	0	3	1	1	0	0	9	4
7771	0	0	8	0	0	1	1	1	0	1	0	4	0	0	0	9	7
7772	0	0	15	0	0	0	0	0	0	0	0	3	2	0	1	3	1
7773	0	0	5	0	1	0	0	0	0	0	0	2	0	0	0	7	0
7774	0	1	14	1	0	0	0	1	0	0	3	3	3	0	0	3	2
7775	0	0	7	0	0	0	0	0	0	0	0	2	1	0	0	8	4
7776	0	0	15	0	0	0	0	0	0	0	2	3	0	0	0	11	3
7777	0	0	11	0	0	0	0	0	0	2	1	3	0	0	0	3	4
7778	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	6	0
7779	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	8	1
7780	1	2	33	0	1	1	0	142	0	7	2	7	4	1	1	13	7
7781	1	0	1	0	0	0	0	4	0	0	5	0	0	0	0	2	0
7782	4	3	1	3	0	3	5	38	1	3	3	1	6	7	26	1	12
7783	0	0	1	1	0	0	0	5	0	0	0	1	4	0	0	1	2
7784	3	2	1	1	0	0	0	9	5	0	0	0	5	5	2	0	5
7785	1	4	2	4	0	2	0	110	4	1	6	2	9	10	0	0	17
7786	1	0	1	2	0	0	0	17	1	0	0	0	3	6	0	0	1
7787	1	1	2	0	0	0	1	1	0	0	0	0	5	2	1	1	0
7788	1	3	8	3	0	2	3	62	1	0	1	4	16	4	1	0	7
7789	1	4	8	4	0	5	11	110	7	2	6	1	12	40	22	0	11
7790	1	4	6	7	0	0	0	29	3	0	2	0	48	15	1	0	10
7791	2	8	9	2	0	0	6	111	1	0	2	0	24	2	4	1	10
7792	0	1	3	0	0	0	0	5	0	1	0	0	2	2	0	0	0
7793	0	2	5	0	1	0	0	0	0	1	2	1	0	1	0	8	1
7794	1	10	31	3	0	0	7	4	0	11	8	7	10	7	1	7	3
7795	2	1	16	0	0	0	2	0	1	0	0	5	0	1	1	18	5
7796	0	0	3	0	0	0	1	14	1	0	3	0	10	1	4	1	7
7797	0	0	16	0	0	0	0	1	0	0	2	0	3	0	0	1	3
7798	1	2	18	3	1	2	1	27	1	1	8	3	6	3	2	8	12
7799	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
7800	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	2
7801	2	6	11	1	0	0	1	7	3	0	2	0	5	4	0	1	6
7802	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
7803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7804	0	2	6	2	0	1	0	3	1	25	4	0	3	4	1	0	1
7805	2	12	29	5	0	5	2	71	4	1	8	1	23	13	3	0	22
7806	3	3	9	4	0	0	1	35	0	1	2	0	27	4	3	0	4
7807	1	7	13	4	1	1	11	4	4	0	5	0	7	11	8	2	13
7808	0	4	63	8	0	1	0	2	3	0	2	0	13	19	3	3	6
7809	0	0	45	1	0	0	1	0	0	0	0	4	2	0	1	1	7
7810	0	2	22	1	0	0	0	0	0	0	2	2	1	0	0	0	8
7811	0	0	9	1	0	1	0	2	0	0	0	0	0	1	0	1	0
7812	0	1	15	0	0	0	0	12	0	0	7	2	1	0	1	1	6
7813	0	0	32	5	0	1	0	2	0	1	1	5	3	0	1	1	8
7814	0	3	6	1	0	0	0	6	0	1	21	0	6	7	0	0	4
7815	3	1	0	4	0	2	0	22	0	0	0	0	12	5	6	0	3
7816	4	4	11	9	0	0	1	8	2	0	4	0	30	8	3	0	2
7817	1	0	9	2	0	1	0	0	1	0	2	2	4	2	0	1	1
7818	0	0	4	0	0	0	0	0	0	0	1	1	0	0	0	2	0
7819	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	1
7820	0	0	24	2	0	0	0	1	0	1	1	8	4	0	0	2	4
7821	3	0	19	1	0	0	0	0	0	2	1	2	3	0	3	2	4
7822	0	3	6	0	0	1	6	101	1	2	0	3	6	1	3	1	9
7823	0	0	66	1	0	0	0	0	0	0	2	8	0	0	0	2	6
7824	0	5	26	8	0	0	0	17	2	0	3	3	3	8	1	6	4
7825	0	0	14	0	0	0	0	0	0	0	1	1	0	0	0	1	0
7826	0	0	30	0	0	0	0	0	0	0	1	2	44	1	0	3	2
7827	0	1	122	3	0	0	0	2	1	0	6	11	22	3	0	5	14
7828	0	0	44	0	0	0	0	2	1	0	5	6	5	2	0	4	1
7829	0	0	6	0	0	0	0	8	0	0	1	0	0	0	3	2	1
7830	0	1	19	0	0	3	1	26	0	1	2	3	5	0	1	4	5
7831	0	2	9	1	0	2	0	7	0	0	0	1	1	0	1	4	1
7832	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0
7833	1	1	7	0	0	0	0	48	1	1	3	3	5	0	1	4	18
7834	0	0	23	2	0	0	0	1	0	0	0	2	1	0	0	3	2
7835	0	0	27	1	0	0	0	3	1	0	2	3	7	2	0	6	3
7836	0	0	3	0	0	0	1	0	0	0	0	2	1	0	0	5	0
7837	0	0	11	0	0	1	0	0	0	0	1	2	0	0	3	6	7
7838	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	5	1
7839	0	0	20	0	0	0	0	4	0	0	2	0	4	2	1	4	1
7840	0	0	4	0	0	0	0	6	0	0	0	0	4	0	0	6	3
7841	0	0	47	5	0	0	0	1	0	0	1	5	0	0	0	7	4
7842	1	14	50	4	0	3	0	33	10	1	12	5	52	18	4	3	7
7843	1	3	80	16	0	0	0	21	3	0	12	11	37	14	0	11	7
7844	0	0	13	0	0	0	0	2	0	0	0	5	0	0	0	6	0
7845	3	4	84	8	0	1	0	16	2	0	4	5	14	0	5	4	15
7846	0	0	10	0	0	2	0	3	0	0	0	1	0	0	0	8	0
7847	0	1	7	0	0	0	0	0	0	0	1	1	0	0	0	5	2
7848	1	1	12	0	0	3	1	3	0	16	0	3	2	0	0	3	4
7849	2	4	29	0	0	1	1	2	4	0	0	1	5	3	2	7	10
7850	0	0	6	0	0	0	0	0	0	0	2	4	1	0	0	9	0
7851	0	0	13	0	0	0	0	0	0	0	0	2	0	0	0	11	0
7852	0	0	12	0	0	2	0	0	1	0	0	6	4	0	0	3	0
7853	0	0	42	1	0	0	0	0	0	1	1	6	2	0	0	2	2
7854	1	1	19	0	0	0	0	3	1	1	4	3	4	0	0	3	4
7855	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	1	0
7856	1	0	12	0	0	0	0	4	0	1	4	5	1	0	1	7	4
7857	1	1	13	1	0	0	0	1	2	0	2	5	11	0	0	7	2
7858	0	4	18	1	0	0	0	1	0	1	0	6	13	3	3	6	8
7859	0	1	31	1	0	1	0	0	0	0	2	2	0	1	0	2	5
7860	0	7	29	7	3	0	0	1	0	0	14	2	0	4	1	3	9
7861	0	0	41	0	0	0	0	0	0	0	2	3	0	0	0	5	9
7862	1	3	6	0	0	0	0	40	0	0	0	0	1	4	0	0	5
7863	2	5	6	3	0	4	0	147	2	1	9	0	17	10	4	1	18
7864	1	2	8	0	0	0	2	0	3	0	1	0	4	6	1	0	5
7865	1	0	10	0	0	0	0	1	0	0	2	2	0	0	1	1	2
7866	2	0	5	2	0	1	1	6	0	0	4	0	1	1	2	0	3
7867	0	0	15	1	0	0	0	2	0	0	2	3	1	0	0	1	3
7868	0	4	56	3	1	0	0	2	0	0	1	7	3	1	0	1	4
7869	3	5	16	4	0	0	0	45	2	0	1	1	18	2	2	3	12
7870	2	5	55	13	0	0	1	3	4	1	2	2	33	14	1	2	15
7871	0	0	10	0	0	0	0	1	0	0	0	1	0	0	0	1	3
7872	0	7	27	4	0	1	0	5	3	6	7	11	14	9	0	6	9
7873	0	0	14	0	0	2	2	1	0	2	2	5	0	0	0	3	0
7874	1	0	37	0	0	0	0	2	0	0	0	8	5	1	0	3	7
7875	0	1	43	4	0	0	0	36	0	0	3	7	1	0	0	3	7
7876	0	4	30	0	0	0	0	9	4	0	0	4	9	2	0	1	5
7877	0	1	9	4	0	0	1	0	0	0	0	6	5	5	1	0	1
7878	0	0	7	0	0	0	0	0	0	0	0	1	2	0	0	0	0
7879	0	0	6	1	0	0	0	0	0	0	2	3	3	0	2	1	3
7880	1	2	37	2	0	1	1	2	2	2	5	1	3	1	2	11	10
7881	0	0	25	1	0	3	0	2	2	0	7	5	20	0	1	7	6
7882	5	2	37	2	0	2	1	11	0	2	8	5	3	3	3	10	10
7883	2	6	15	7	0	1	1	22	1	0	3	2	10	7	3	3	8
7884	14	3	50	7	1	0	2	6	2	2	8	7	45	7	1	7	21
7885	0	0	6	1	0	0	0	8	0	1	0	0	1	0	0	14	4
7886	0	0	9	0	0	0	0	1	0	1	0	3	2	0	1	7	1
7887	0	1	82	4	0	0	0	1	1	0	5	11	6	3	0	3	6
7888	1	0	11	0	0	0	0	1	1	0	0	1	1	2	0	4	3
7889	1	1	53	2	0	0	1	0	2	0	2	9	10	5	0	5	11
7890	0	0	63	2	0	0	0	0	0	0	1	14	1	0	0	1	3
7891	0	0	43	1	0	0	0	0	0	0	0	3	2	0	2	0	1
7892	0	0	33	1	0	1	0	8	0	1	2	5	2	0	0	4	4
7893	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7894	0	1	49	2	0	0	0	1	0	2	1	5	4	2	0	7	10
7895	0	1	1	0	0	3	0	7	0	0	4	0	6	2	2	0	1
7896	0	1	4	9	1	0	0	59	4	1	3	2	35	20	2	1	2
7897	0	9	7	0	0	1	1	7	0	0	3	0	7	2	0	0	3
7898	0	0	27	2	0	0	0	1	0	2	0	1	4	1	0	5	4
7899	0	0	16	2	0	0	0	2	1	0	3	1	1	1	0	2	1
7900	5	6	87	13	0	1	1	19	7	1	10	12	22	4	5	9	8
7901	0	0	18	0	0	0	0	1	0	0	0	6	0	0	0	6	1
7902	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
7903	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	5	0
7904	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7905	1	0	10	3	0	1	0	0	0	0	3	4	1	0	0	19	14
7906	4	9	34	0	0	1	0	10	3	1	3	3	9	6	0	6	18
7907	0	3	11	0	0	0	0	14	1	4	0	0	0	0	1	0	2
7908	0	0	3	1	0	1	0	7	0	1	1	1	2	0	0	6	6
7909	0	7	6	0	0	0	0	30	2	0	0	5	1	1	2	0	1
7910	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
7911	0	0	4	0	0	0	1	2	0	0	1	0	1	0	0	4	1
7912	0	2	10	6	0	0	1	11	3	0	0	0	7	5	1	4	5
7913	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	4
7914	3	5	7	4	0	1	2	9	5	1	3	0	28	21	3	0	4
7915	0	1	2	0	0	0	0	3	0	2	2	0	1	2	0	0	2
7916	0	3	4	1	0	0	0	0	0	0	0	1	0	0	0	0	1
7917	1	0	6	1	0	0	0	57	0	0	4	0	1	3	0	0	3
7918	0	5	20	4	0	1	1	7	1	0	6	0	8	10	4	0	10
7919	1	6	202	12	0	0	1	3	3	0	7	11	44	13	1	5	46
7920	0	1	47	1	0	0	0	0	0	0	0	2	1	0	0	9	0
7921	1	1	80	4	2	0	0	0	1	0	5	10	4	2	0	9	12
7922	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	2	1
7923	0	0	9	0	0	0	0	0	0	0	0	1	6	0	0	6	1
7924	0	6	15	0	0	0	0	66	0	1	1	0	11	3	3	3	9
7925	3	0	5	0	0	1	0	10	0	0	3	0	7	2	1	6	6
7926	1	2	13	3	0	3	0	19	1	1	8	3	17	6	2	4	4
7927	0	1	10	2	0	0	0	2	0	0	6	0	2	0	2	5	4
7928	0	0	12	0	0	0	0	0	0	1	1	5	7	0	0	4	1
7929	1	1	0	0	0	0	0	0	0	1	2	2	1	0	1	13	4
7930	0	0	16	1	0	0	0	0	0	1	1	4	1	0	1	1	1
7931	0	0	14	0	0	2	1	4	0	2	8	0	0	1	6	10	4
7932	0	4	49	1	0	10	12	14	6	6	20	4	13	13	43	0	8
7933	0	0	18	3	0	0	0	1	0	2	0	0	3	1	2	4	0
7934	0	0	9	0	0	0	0	0	0	2	0	2	0	0	1	2	0
7935	0	0	1	0	0	3	0	13	1	0	12	1	0	1	0	2	1
7936	4	0	72	10	0	0	0	3	0	2	9	7	6	1	1	5	11
7937	5	0	80	19	0	1	0	8	2	0	6	12	29	15	3	12	17
7938	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	1	0
7939	0	0	10	2	0	0	0	0	0	0	1	2	5	0	0	3	2
7940	1	0	38	3	0	0	0	0	1	1	1	7	0	0	0	8	3
7941	0	0	8	0	0	0	0	0	0	0	0	4	1	0	0	4	0
7942	1	0	2	1	0	0	0	2	0	0	3	3	0	0	0	9	2
7943	0	0	108	1	0	0	0	1	0	0	1	14	1	2	0	2	1
7944	5	11	123	16	0	2	2	9	8	3	23	22	44	17	10	17	22
7945	0	0	45	0	0	1	0	1	0	0	0	7	13	0	2	1	8
7946	3	8	27	1	0	2	0	1	3	0	3	13	9	2	3	6	7
7947	0	1	82	6	0	2	0	2	0	0	2	14	7	0	2	10	5
7948	0	0	11	1	0	0	0	0	0	0	0	0	2	0	0	0	0
7949	1	0	2	0	0	0	0	1	0	0	0	3	1	0	0	7	0
7950	0	0	80	4	0	2	0	2	0	0	0	8	8	1	2	5	4
7951	0	0	20	0	0	0	0	1	0	0	6	3	0	0	0	14	1
7952	1	0	11	2	0	1	0	8	0	2	4	10	2	0	0	3	0
7953	0	6	28	1	0	1	1	11	2	0	10	4	3	2	0	12	14
7954	0	2	32	0	0	4	8	2	0	0	10	0	0	1	0	8	3
7955	0	1	15	1	0	1	0	0	1	0	1	3	0	0	0	5	3
7956	1	0	1	0	0	1	0	0	0	0	3	3	0	0	0	9	3
7957	0	1	24	0	0	0	1	0	1	1	0	6	1	1	0	4	9
7958	0	1	13	0	0	0	0	1	1	1	3	0	15	0	0	4	2
7959	0	0	1	0	0	4	1	0	2	2	1	1	0	0	0	1	3
7960	4	21	25	7	0	2	2	19	5	1	5	4	19	7	6	2	10
7961	0	0	2	0	0	0	0	1	0	0	0	4	0	0	0	6	2
7962	0	0	4	0	0	0	0	0	0	0	0	5	0	1	1	5	2
7963	1	0	3	0	0	0	0	0	0	1	1	1	0	0	0	22	11
7964	0	0	5	0	0	0	0	0	1	0	3	1	3	0	0	3	4
7965	1	1	24	10	0	2	0	0	2	0	3	8	18	8	2	3	9
7966	1	1	40	4	0	3	0	4	2	0	4	4	41	10	6	1	8
7967	0	0	7	0	0	1	0	1	0	0	0	1	0	0	0	3	1
7968	0	2	15	0	0	2	0	15	0	0	1	2	8	0	2	3	3
7969	0	1	96	7	1	1	0	25	0	2	11	8	5	2	1	0	13
7970	0	1	10	1	0	0	0	0	0	1	0	4	3	2	0	8	4
7971	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	2	3
7972	2	1	33	2	0	3	1	3	2	0	3	6	8	2	2	2	2
7973	1	6	215	4	0	1	2	6	1	1	5	14	44	0	1	4	12
7974	2	6	133	5	0	0	1	21	1	1	9	14	34	1	7	4	17
7975	1	2	42	9	0	1	3	15	2	2	10	3	26	27	4	2	8
7976	1	1	20	0	0	0	0	2	0	0	3	3	0	0	0	0	1
7977	0	0	22	0	0	0	0	0	0	0	0	2	2	0	1	4	1
7978	1	0	7	2	0	0	0	19	0	0	4	3	5	4	0	3	1
7979	5	1	8	2	0	0	1	2	2	3	0	2	0	0	0	1	2
7980	2	3	10	9	8	7	5	0	4	47	5	0	83	35	0	5	12
7981	0	5	5	0	0	3	1	0	0	2	0	1	37	4	0	2	2
7982	0	0	14	2	0	0	0	1	0	0	0	0	1	0	0	1	0
7983	0	0	13	0	0	1	0	1	0	0	2	3	0	1	0	6	0
7984	0	0	4	0	0	1	0	0	0	0	1	1	1	0	0	9	0
7985	3	2	7	2	0	1	1	51	4	1	7	2	7	5	2	7	9
7986	1	3	23	1	0	1	0	12	0	1	2	4	8	0	1	5	10
7987	1	0	59	6	0	0	0	2	1	1	3	8	2	1	4	18	5
7988	0	2	10	0	0	2	0	3	1	0	3	4	1	0	2	6	4
7989	3	0	9	0	0	1	0	1	0	0	2	3	0	0	0	10	6
7990	5	25	69	12	0	1	2	31	6	1	20	7	77	34	3	9	23
7991	1	0	14	0	0	0	0	0	1	1	1	1	4	0	0	4	8
7992	0	2	1	0	0	1	0	2	0	0	2	0	1	0	0	1	2
7993	1	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1
7994	0	2	3	0	0	0	1	10	2	0	2	0	2	2	0	0	5
7995	0	1	3	0	0	0	0	6	0	0	3	0	0	0	1	0	0
7996	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	2
7997	5	13	27	13	0	3	0	46	0	1	17	3	21	5	4	3	9
7998	0	0	27	1	0	1	0	5	1	1	7	2	0	2	0	4	6
7999	0	0	20	0	0	0	1	0	0	0	1	3	0	0	0	2	2
8000	0	0	10	1	0	0	0	0	0	0	0	2	2	0	0	2	2
8001	0	0	96	2	0	0	1	5	0	0	5	9	49	2	1	5	7
8002	3	9	85	0	1	0	0	0	1	0	2	38	75	5	1	5	11
8003	1	2	7	3	0	2	1	11	1	0	10	0	8	3	1	0	5
8004	1	14	26	1	0	1	0	1	1	1	4	5	1	0	0	3	6
8005	0	3	19	0	0	2	0	0	0	0	0	8	1	1	0	4	2
8006	1	2	35	1	0	0	0	1	0	2	3	6	0	0	1	4	4
8007	4	12	44	7	0	4	8	21	4	0	4	5	29	14	5	1	13
8008	0	0	32	0	0	2	2	2	0	0	8	2	12	1	2	2	4
8009	0	2	0	0	0	0	0	4	0	0	2	2	0	0	0	4	0
8010	0	0	6	1	0	0	0	0	0	0	1	0	3	0	0	2	0
8011	0	0	19	2	0	0	0	0	0	0	0	4	1	0	1	5	3
8012	0	0	16	0	0	0	0	0	0	0	0	3	0	0	0	1	1
8013	3	9	90	8	1	4	0	16	5	3	15	8	43	12	5	5	31
